"11/29/2021 16:58:06,21-25 years,Male,Master's Diploma,Applied sciences,2,France,""2,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",No,Yes,6,2,6,4,Change of habits and vote for policies that will do things against climate change,I don't know... ";;;;;;
"11/29/2021 17:33:41,18-20 years,Female,High School Diploma,Applied sciences,1,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,2,6,6,""Eat less meat, no car and no plane"",""Solar panel, wind electricity """;;;;;;
"11/29/2021 18:22:12,Under 18 years,Female,High School Diploma,Applied sciences,2,France,""1,5"",Yes,All of them,Yes,Yes,7,3,7,6,Change our point of vue toward capitalism,Change our political and economical system";;;;;;
"11/29/2021 18:38:19,21-25 years,Male,Master's Diploma,Applied sciences,3,Sweden,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,4,7,6,""Stop useless purchasing, switch diet, reduce or stop travelling, invest in better insulation... "",""Promote moer sustainable technologies be it for transport, production or energy. Stop the growth nonsense, change the people's way of acting and thinking""";;;;;;
"11/29/2021 18:49:35,21-25 years,Female,Bachelor's Diploma,Applied sciences,3,France,""1,5"",Yes,All of them,Yes,Yes,7,5,7,7,Consume less,Political actions ";;;;;;
"11/29/2021 18:52:51,26-30 years,Female,Master's Diploma,Applied sciences,2,France,""1,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,7,3,7,4,""Consuming only what is needed, locally. Do not travel with plane. Make short traject by foot or bicycle. "",Stop consuming mass consumption. And stop producing it. ";;;;;;
11/29/2021 19:29:59,26-30 years,Male,Master's Diploma,Management ,3,India,I am not sure,Yes,All of them,Yes,Yes,7,6,7,7,Judicious use of resources ,Be more aware;;;;;;
"11/29/2021 19:57:54,21-25 years,Male,Master's Diploma,Applied sciences,2,France,I am not sure,Yes,""Carbon Dioxide, Methane"",Yes,Yes,4,5,5,7,Nothing if they're not the CEO of a big compagny or a politician,Governments should make strict laws on the amount of CO2 (and other gases) that companies can emit";;;;;;
"11/29/2021 20:21:43,Over 30 years,Male,Master's Diploma,Applied sciences,1,France,""2,5"",Yes,I am not sure,No,Yes,5,1,6,4,being reasonable in the way of leaving and consuming,being reasonable in the way of leaving and consuming";;;;;;
"11/29/2021 21:28:20,21-25 years,Female,Master's Diploma,Applied sciences,3,France,""2,5"",Yes,""Carbon Dioxide, Methane"",No,Yes,6,4,6,7,""Recycle, use public transport, save electricity, heat and water, eat responsible food"",""Encourage people to recycle, use public transport, encourage industries to limit their pollution""";;;;;;
"11/29/2021 22:16:46,21-25 years,Female,Master's Diploma,Applied sciences,3,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,2,7,7,""Become a vegetarian, reduce consumption (clothes, planes, food..) "",vote for laws to prevent climate change";;;;;;
"11/30/2021 7:45:00,21-25 years,Female,Master's Diploma,Applied sciences,2,France,""2,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,3,7,4,""An individual cannot reduce the process of climate change on its own. However, by drastically reducing plane using for holiday, following his energy consumption and stopping over-consuming in general, they can act as a little ant in the big issue of climate change. "",Really act with industry and the economic activity to change the way of thinking and transform drastically activities which produce lots of greenhouse gases";;;;;;
"11/30/2021 8:48:59,21-25 years,Male,Master's Diploma,Applied sciences,2,France,""1,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",No,Yes,7,1,7,5,A lot of things. Vote and protest are the most important in my opinion,Economic decline";;;;;;
11/30/2021 11:17:26,Over 30 years,Male,Master's Diploma,Applied sciences,2,France,I am not sure,I am not sure,All of them,No,Yes,4,4,4,3,Change way to consume ,Implement new technologies reducing our fossil fuels dependency;;;;;;
"11/30/2021 12:07:36,21-25 years,Female,High School Diploma,Applied sciences,2,France,""2,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,2,6,6,""Reduce his own emissions, eat less meat, not take the plane, buy local things "",""Put some laws, propose real alternatives to Â«Â consumption societyÂ Â», relocalize """;;;;;;
"11/30/2021 12:51:59,18-20 years,Male,Master's Diploma,Natural sciences,2,France,""2,5"",Yes,""Carbon Dioxide, Methane"",No,Yes,7,5,7,5,""Stop buying products from polluting companies, become vegetarian/vegan and by as much as possible local and seasonal products that don't travel accross the whole globe."",Stop voting for neo-liberal politicians who do not understand science.";;;;;;
"11/30/2021 13:30:12,18-20 years,Male,High School Diploma,Applied sciences,4,France,""1,5"",Yes,All of them,Yes,Yes,5,5,5,3,""Consume less, as local as possible,  travel less, "",""Consume less, travel less, vote for eco-friendly leaders""";;;;;;
"11/30/2021 16:49:56,21-25 years,Male,Master's Diploma,Natural sciences,2,France,""2,5"",Yes,""Carbon Dioxide, Methane"",No,Yes,6,2,5,7,consume differently,change policies";;;;;;
"11/30/2021 17:48:35,21-25 years,Male,Master's Diploma,Marketing,3,India,""3,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,5,2,6,6,Reduce pollution,Create awareness";;;;;;
"11/30/2021 17:53:55,26-30 years,Male,Master's Diploma,Marketing and analytics,2,India,I am not sure,Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,3,7,6,Start change from self,Start from oneself";;;;;;
"11/30/2021 18:08:36,Over 30 years,Male,Master's Diploma,Commerce,3,India,""1,5"",Yes,Carbon Dioxide,No,Yes,7,4,5,5,Plantation and actrasion of solour energy,""Use of public transport, plantation, reduction of plastic and garbage""";;;;;;
"11/30/2021 18:09:58,Over 30 years,Male,Master's Diploma,Applied sciences,2,India,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,1,7,7,""Reduce-reuse-recycle plastic as much as possible. Reduce electricity consumption, reduce meat consumption, adopt vegetarianism if possible."",""If majority of the society consciously decides to choose green products, it will force industry to produce such products and governments to enforce this upon the industry.""";;;;;;
"11/30/2021 18:22:37,Over 30 years,Male,Bachelor's Diploma,Computer Science,3,United States,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,5,4,5,5,Participate in saving environment as much possible ways,""Plan trees , reduce vehicle usage, industrial waste and domestic waste""";;;;;;
"11/30/2021 18:42:29,21-25 years,Male,Master's Diploma,Mba,4,India,""1,5"",Yes,Carbon Dioxide,No,Yes,7,3,7,7,Usse renewable energy embrace sustainability,Same as weekly";;;;;;
11/30/2021 19:08:42,26-30 years,Male,Bachelor's Diploma,Applied sciences,3,India,I am not sure,Yes,All of them,Yes,Yes,7,3,7,5,Take small steps in day to day life to reduce all kinds of pollution ,Awareness programs and literacy towards pollution and social issues;;;;;;
"11/30/2021 19:49:12,21-25 years,Male,Master's Diploma,Social sciences,3,France,""2,5"",Yes,Carbon Dioxide,Yes,Yes,6,1,7,7,Be politically active ,Pressure MNCs";;;;;;
"11/30/2021 20:01:29,Over 30 years,Male,Master's Diploma,IT,3,United States,""1,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,7,5,7,7,Sort your home garbage,Identify small goals and work together ";;;;;;
"11/30/2021 22:20:27,21-25 years,Male,High School Diploma,Social sciences,2,Poland,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,1,7,7,""reduce consumption, avoid high carbon footprint products"",""gdp not as a main goal, energy transformation, meat and diary taxes, CBAM, higher taxes on some branches, idea of sharing not owning, use banks to create money flow in necessary directions etc""";;;;;;
"11/30/2021 23:18:32,18-20 years,Male,High School Diploma,Applied sciences,2,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,4,7,6,""Recycle more, consume less, use more bike or public transports etc, buy local"",""Everyone should do what said upper but reduce the process needs HUGE decisions and changes at an international stage (reduce exchanges, produce localy, etc) """;;;;;;
"12/1/2021 3:20:18,26-30 years,Female,Master's Diploma,Applied sciences,3,India,""2,5"",Yes,Methane,Yes,Yes,6,6,3,5,""Change oneself. Green practices in daily life. Reuse, recycle."",""Public commute, car pool, water recycle, plantation.""";;;;;;
"12/1/2021 4:21:06,21-25 years,Male,Master's Diploma,Natural sciences,2,India,I am not sure,Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,5,6,7,""Reduce, reuse and recycle"",""Reduce, reuse and recycle""";;;;;;
"12/1/2021 4:30:39,Over 30 years,Female,Bachelor's Diploma,Applied sciences,2,India,""1,5"",Yes,Carbon Dioxide,Yes,Yes,6,4,7,6,Plant more trees. Become vegan. Use less plastic. Stop over consumption. ,Plant more trees. Become vegan. Use less plastic. Stop over consumption. Ban industries causing pollution. ";;;;;;
"12/1/2021 4:50:50,26-30 years,Male,Master's Diploma,Applied sciences,3,France,""2,5"",I am not sure,""Carbon Dioxide, Methane, Water Vapor, All of them"",No,Yes,7,7,5,5,stop watching porn,become amish";;;;;;
"12/1/2021 14:31:40,21-25 years,Female,High School Diploma,Social sciences,3,Ukraine,I am not sure,Yes,Carbon Dioxide,Yes,Yes,5,4,7,7,""reduce my trash, choose products wisely thinking about their package"",""raise the issue, stimulate industries to create new approaches in production with the lowest pollution """;;;;;;
"12/1/2021 14:41:57,21-25 years,Female,Master's Diploma,Applied sciences,3,Ukraine,""2,5"",Yes,I am not sure,Yes,Yes,5,1,3,4,a lot,a lot";;;;;;
"12/1/2021 14:42:01,18-20 years,Female,High School Diploma,Social sciences,5,Ukraine,""2,5"",Yes,Water Vapor,Yes,Yes,1,5,6,2,""Become a zerowaster, consume less, reuse"",Stop polluting Earth ";;;;;;
"12/1/2021 14:45:36,21-25 years,Female,Master's Diploma,Medicine ,4,Czech Republic,""1,5"",Yes,All of them,Yes,Yes,6,4,6,6,Reduce plastic consumption ,""Recycle waste,  educate people how to do it and what impact this have to our planet""";;;;;;
"12/1/2021 14:47:39,26-30 years,Male,Master's Diploma,engineering ,2,Ukraine,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,1,1,7,7,""Recycle, reduce the purchase of clothing, reduce consumption"",Talk more and spread the idea of â€‹â€‹future children. We leave our Earth home to our ancestors. Don't be selfish.";;;;;;
12/1/2021 14:47:51,18-20 years,Female,Bachelor's Diploma,Social sciences,3,Ukraine,I am not sure,Yes,All of them,Yes,Yes,4,5,7,5,Reduce exhaust emissions from factories and other industries. Switch to more natural fuels.,Difficult to answer.;;;;;;
"12/1/2021 15:04:34,21-25 years,Female,Bachelor's Diploma,Social sciences,4,Ukraine,I am not sure,Yes,Carbon Dioxide,Yes,Yes,5,2,6,6,Live Edith thÃ© respect to nature and resources,""Create the rules, which will eliminate the hurt which humans cause""";;;;;;
"12/1/2021 15:14:32,21-25 years,Male,Bachelor's Diploma,Humanities,3,Ukraine,I am not sure,Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,4,7,3,6,Reduce usage of non recycle elements.,""Taxes, reduce the industries, be more eco.""";;;;;;
"12/1/2021 15:25:25,Over 30 years,Female,Master's Diploma,Natural sciences,2,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,4,7,6,""reduce/reuse/ advocate for effective recycling systems, reduce meat intake, use public transportation"",pass laws requiring industries to take effective measures to reduce emissions and pollution";;;;;;
"12/1/2021 15:29:07,18-20 years,Non-Binary,Bachelor's Diploma,Natural sciences,2,France,""2,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,7,7,4,stop living,stop consuming";;;;;;
"12/1/2021 15:30:41,21-25 years,Female,Bachelor's Diploma,Humanities,4,Ukraine,I am not sure,Yes,I am not sure,Yes,Yes,7,7,7,5,""Consume less, public transportation, eat and shop locally, travel by plain less, reuse, save energy on everyday basis."",""Rethink capitalism and consumerism, use renewable sources of energy.""";;;;;;
"12/1/2021 15:30:49,26-30 years,Male,Bachelor's Diploma,Applied sciences,2,Pakistan,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,1,7,7,Try to reduce carbon footprint,Reduce carbon footprint. ";;;;;;
"12/1/2021 15:33:04,Over 30 years,Female,Bachelor's Diploma,Medicine and Accounting,2,Turkey,""1,5"",Yes,Carbon Dioxide,Yes,Yes,5,4,6,6,Use natural resources respectably and sensibly. Use human produced resources carefully as they are the biggest contributors to climate change. We can not eliminate them from our everyday use but we can limit the usage to avoid problems in general.,Be judicious and sensible in maintaining your lifestyle so it stays comfortable for you and acceptable for others and society in general ";;;;;;
12/1/2021 15:36:39,21-25 years,Female,Bachelor's Diploma,Social sciences,2,Turkey,I am not sure,Yes,I am not sure,No,Yes,7,1,7,7,Idk,Idk;;;;;;
"12/1/2021 15:41:41,26-30 years,Male,Master's Diploma,Applied sciences,3,Czech Republic,""1,5"",Yes,Methane,Yes,Yes,7,3,6,7,Economy,Economy";;;;;;
"12/1/2021 16:13:10,18-20 years,Female,High School Diploma,Social sciences,3,Ukraine,""1,5"",Yes,Carbon Dioxide,Yes,Yes,7,3,6,6,""Become more eco conscious: garage sorting, zero-waste, etc."",Fight consumerism?:)";;;;;;
"12/1/2021 16:15:12,Over 30 years,Female,Bachelor's Diploma,Medicine and Accounting (CPA),2,Turkey,""1,5"",Yes,I am not sure,Yes,Yes,6,5,6,6,Act sensibly,Modify the requirements of daily life and make them more aligned to available natural products ";;;;;;
"12/1/2021 16:19:26,26-30 years,Male,Bachelor's Diploma,Finance,3,Pakistan,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,3,6,3,Promote awareness. Reduce material greed,Pool resources together";;;;;;
"12/1/2021 16:26:34,21-25 years,Male,Master's Diploma,Social sciences,3,Spain,I am not sure,Yes,""Carbon Dioxide, I am not sure"",Yes,Yes,7,2,7,6,""Use renewal types of energy, avoid buying and using plastic, stop wasting food and become vegans. "",Put pressure on governments and company's to fight climate changes.";;;;;;
"12/1/2021 16:31:05,Over 30 years,Female,Master's Diploma,Communications,2,Pakistan,I am not sure,Yes,Carbon Dioxide,Yes,Yes,6,1,7,7,Use recycled material,""Use less cars, recycle, and grow organic and try to retain natural environment""";;;;;;
"12/1/2021 16:40:19,Over 30 years,Male,High School Diploma,Humanities,3,Pakistan,""3,5"",Yes,I am not sure,Yes,Yes,7,1,7,6,Reduce carbon footprint,Care";;;;;;
"12/1/2021 16:48:25,Over 30 years,Male,Master's Diploma,Humanities,3,United Arab Emirates,""1,5"",Yes,All of them,Yes,Yes,5,3,5,6,Support environmentally friendly activities. ,Better recycling and waste management";;;;;;
12/1/2021 17:02:36,26-30 years,Male,Bachelor's Diploma,Applied sciences,2,Pakistan,I am not sure,Yes,I am not sure,Yes,Yes,7,4,6,6,Start building a sustainable environment around themselves to the best of their capeabilities,Be more welcoming towards the idea of sustainable living ;;;;;;
"12/1/2021 17:27:03,Over 30 years,Male,Master's Diploma,IT,3,United Kingdom,""1,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,7,7,7,7,Reduce Carbon foot print,Renewable Energy is way forward ";;;;;;
"12/1/2021 17:44:17,21-25 years,Female,Bachelor's Diploma,Humanities,3,Ukraine,""2,5"",Yes,Carbon Dioxide,Yes,Yes,6,2,6,4,Use less plastic bags,Use public transport more";;;;;;
"12/1/2021 17:45:38,Over 30 years,Female,Master's Diploma,Social sciences,3,Sudan,""1,5"",Yes,Carbon Dioxide,Yes,Yes,7,2,7,6,""Eat less beef, live on renewable energy and reduce waste"",Agree on the above";;;;;;
12/1/2021 19:15:39,Over 30 years,Male,Master's Diploma,Social sciences,2,Pakistan,I am not sure,Yes,All of them,Yes,Yes,6,3,6,5,to maintain Nature,grow more tree;;;;;;
12/1/2021 19:37:58,Over 30 years,Female,PhD Diploma,Social sciences,2,Somalia,I am not sure,Yes,All of them,Yes,Yes,3,2,7,7,Reduce Fosil oil ,Save trees plant more n more trees ;;;;;;
"12/1/2021 19:45:23,21-25 years,Female,Bachelor's Diploma,Humanities,3,France,""2,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,4,6,4,""Raise awareness about the climate change, reduce meat consumption, vote consciously, organize politically"",""Environmental policies, identify the real agents for climate change and punish accordingly, raise awareness """;;;;;;
"12/1/2021 21:41:27,26-30 years,Prefer not to say,PhD Diploma,Applied sciences,4,Australia,""2,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,4,2,7,7,Organise ,Pressure govt to act";;;;;;
"12/1/2021 23:26:57,21-25 years,Male,Bachelor's Diploma,Applied sciences,3,France,""1,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",No,Yes,7,2,7,5,""Vote and pray ? Not much else, except dying"",""Reshape the way our societies work, rethink capitalism and economic growth, educate the masses, and stop being stupid""";;;;;;
"12/1/2021 23:54:37,21-25 years,Female,Master's Diploma,Applied sciences,5,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,4,7,5,""Stop all unnecessary consumption (clothes, foodâ€_.)"",Vote ! ";;;;;;
"12/2/2021 3:36:52,Over 30 years,Female,PhD Diploma,Humanities,2,Pakistan,I am not sure,Yes,Methane,Yes,Yes,6,3,6,6,Use less private transport and more public one - Use less disposable material .,""Reduce disposable material from daily consumption, like plastics and thermoplastic- Managr industrial waste - reduce harmful emissions from industries and vehicles. .""";;;;;;
12/2/2021 3:54:28,Over 30 years,Male,Master's Diploma,Finance,2,Pakistan,I am not sure,Yes,Carbon Dioxide,Yes,Yes,7,4,7,4,Be more aware of what he shouldn't do to prevent ,As a community be aware of the various factors which cause it ;;;;;;
12/2/2021 4:31:12,Over 30 years,Female,Master's Diploma,Humanities,2,Pakistan,I am not sure,Yes,Carbon Dioxide,Yes,Yes,5,3,3,7,To be a responsible human being.,-;;;;;;
12/2/2021 7:41:07,21-25 years,Female,Bachelor's Diploma,Social sciences,2,Ukraine,I am not sure,Yes,Methane,Yes,Yes,2,5,2,5,-,-;;;;;;
"12/2/2021 9:41:31,26-30 years,Female,Master's Diploma,Natural sciences,1,France,""2,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,1,7,6,""Reduce, reuse, recycle, vote for politicians that will enact climate policy, protest for better climate policies, buy from ethical/green business"",Enact strict guidelines for industry";;;;;;
"12/2/2021 10:04:36,26-30 years,Female,Master's Diploma,Social sciences,3,Ukraine,I am not sure,Yes,All of them,Yes,Yes,7,2,6,5,""Use less energy, be more conscious about consuming planets resources"",No ideas ";;;;;;
"12/2/2021 13:09:43,18-20 years,Prefer not to say,High School Diploma,Applied sciences,2,France,""2,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,7,2,7,7,""Not that much but like vegetarism, no wastes, using the bike.. "",destroy the system to make it better after";;;;;;
"12/2/2021 13:51:48,18-20 years,Female,Bachelor's Diploma,Applied sciences,1,France,""1,5"",Yes,Methane,Yes,Yes,7,6,7,7,""become vegetarian, took less the car, stop taking plane for short journey"",""Improve the common transport, reduce the price of train ticket, stop plane domestic flights, learn to the society to become veggy and consume less and better.  """;;;;;;
"12/2/2021 14:25:42,21-25 years,Male,Bachelor's Diploma,Applied sciences,3,Ukraine,""1,5"",Yes,All of them,Yes,Yes,7,7,7,4,""Change of diet, consumption habits, more walking";")"",""Choose more conscious leaders to pass more efficient eco-friendly policies (plastic initiatives, fight corruption related to lumber industry and agriculture";" thus fighting for better use of resources and preservation of habitats, more green energy) """;;;;
"12/2/2021 22:59:02,26-30 years,Male,Master's Diploma,Applied sciences,3,France,I am not sure,No,""Carbon Dioxide, Methane"",No,Yes,3,7,4,2,Nothing except reduce his consumption,We should make a pressure over the multinational firms ";;;;;;
"12/3/2021 13:15:39,21-25 years,Male,Master's Diploma,Applied sciences,2,France,""1,5"",Yes,All of them,No,Yes,7,4,7,7,Individual action is not a efficient solution,Reduce consumption and livr in harmony with the nature ";;;;;;
"12/3/2021 14:48:41,18-20 years,Female,High School Diploma,Social sciences,2,Poland,""2,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,6,5,4,""Recycle trash, plant trees, install solar panels in houses, reduce water and gas an electricity usage"",""Use natural power sources rather than carbon, e.g. solar power, wind power and especially nuclear power""";;;;;;
"12/6/2021 11:57:32,26-30 years,Male,Master's Diploma,Natural sciences,2,France,""1,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",No,Yes,7,1,7,7,""Lower the living standard, consume less"",Forbid the most impactful and polluting activities";;;;;;
"12/6/2021 12:13:20,18-20 years,Female,High School Diploma,Natural sciences,2,France,""3,5"",Yes,All of them,No,Yes,6,3,7,7,""Change the way they consume and use energy, be engaged in citizens' discussions about it, vote, be aware. If everyone is engaged, it could impact the whole system."",Stop trying to save the way it has gone for so many years and start to think about real reforms.";;;;;;
"12/6/2021 12:35:58,Over 30 years,Male,PhD Diploma,Natural sciences,2,France,""1,5"",Yes,""Carbon Dioxide, Methane"",No,Yes,4,2,7,2,""travel less, eat less meat, produce less numerical data"",climate diplomacy for international collaboration";;;;;;
"12/6/2021 12:39:04,26-30 years,Prefer not to say,Bachelor's Diploma,Humanities,2,France,""1,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,7,2,5,7,Reduce waste of resources,Implement sustainable energies and reduce waste";;;;;;
"12/6/2021 12:44:24,21-25 years,Male,Master's Diploma,Design,2,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,4,7,7,""Be vegeterian, Buy second hand clothes, be aware of objects and energy production, don't warm too much the home"",""communication, education, to do things I wrote above""";;;;;;
"12/6/2021 13:11:21,21-25 years,Female,Master's Diploma,Natural sciences,2,France,""2,5"",Yes,""Methane, I am not sure"",Yes,Yes,7,3,7,7,""There are things that can be done (no plastic, no cars, etc.) but it's at the scale of industries that changes have to be done."",Vote laws against the industries";;;;;;
"12/6/2021 14:11:11,21-25 years,Prefer not to say,Master's Diploma,Applied sciences,2,France,""1,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,7,7,7,4,here you go (my prefer ones) : https://bonpote.com/10-actions-simples-pour-devenir-ecolo/,""There's SO MUCH to do. But if we go to the roots of those issues, it leads to : deconstruct industrialised, capitalist, patriarchy, colonialist, consumerist system""";;;;;;
"12/6/2021 14:24:50,26-30 years,Female,Master's Diploma,Natural Sciences + Humanities (you should really allow for more than 1 answer at the CRI...),2,France,""1,5"",Yes,All of them,Yes,Yes,7,1,7,7,Vote for people/policies that will make a change. Don't take the plane. Eat local/less meat. Reduce the waste your household produces.,""Socially sustainable economic degrowth. Make the reduction of climate change a priority in every policy. Forbid planes for short distances, when there is a train as alternative. Force the industry to reduce their pollution. Stop deforestation, stop launching stupid rockets to space. Increase awareness on climate change and the orders of magnitude of how different things affect the climate.""";;;;;;
"12/6/2021 14:37:18,21-25 years,Female,Master's Diploma,Life science,3,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,7,4,7,4,""reduce abusing resources and adapt to more moderation in consumption , for example using public transport , always carry a reusable bag with you, stop buying fast fashion products, moderate meat consumption."",try to grow ";;;;;;
"12/6/2021 14:48:17,26-30 years,Male,PhD Diploma,Natural sciences,2,France,""1,5"",Yes,All of them,No,Yes,6,7,7,4,""Change diet(vege) , change means of travel, invest in thermal isolation for the house, change bank, rethink the need for consumption"",""Fight for national policies at the right scale of the challenge, be a model to other countries, work together to find the best solutions, share""";;;;;;
"12/6/2021 15:00:55,26-30 years,Female,Master's Diploma,Natural sciences,3,France,I am not sure,Yes,""Carbon Dioxide, Methane"",Yes,Yes,6,4,7,7,Stop eating meat,Taxes of big industries. More laws on waste management.";;;;;;
"12/6/2021 15:19:05,21-25 years,Male,High School Diploma,Natural sciences,1,France,""1,5"",Yes,All of them,No,Yes,2,6,6,7,""Lobby governments to implement market friendly policies to encourage decarbonisation such as a carbon tax, carbon trading schemes and investment in green technology"",Support the necessary life style changes that will be required to combat climate change";;;;;;
"12/6/2021 15:57:37,18-20 years,Female,High School Diploma,Natural sciences,2,Poland,I am not sure,Yes,""Carbon Dioxide, Methane"",Yes,No,6,3,6,7,vote and use your money as a vote itself,""vote and use money as a vote itself, we need systemic changes cause it went to far""";;;;;;
"12/6/2021 16:02:51,18-20 years,Female,High School Diploma,Social sciences,4,Poland,""1,5"",Yes,All of them,Yes,Yes,6,5,6,5,""save water and light, use public transport, reuse bottles, bags etc. "",""change cities to become more sustainable, introduce legislation complying with scientists' recommendations, too many to list them all probably""";;;;;;
12/6/2021 16:15:29,18-20 years,Female,High School Diploma,Social sciences,2,Poland,I am not sure,Yes,Water Vapor,No,Yes,7,2,7,7,Vote at elections for green politics,Vote at elections for green politics;;;;;;
"12/6/2021 16:27:41,Over 30 years,Male,PhD Diploma,Natural sciences,2,France,""1,5"",Yes,""Carbon Dioxide, Methane"",No,Yes,7,7,4,2,""put pressure on the government (e.g. to regulate big industries, reduce the consumption of animal products, transition to green energy). Also reduce own consumption of animal products, choose greener options when possible (eg travelling by train not flying)... "",""reduce luxury commerce, reduce consumption of animal products, regulate big industries, switch to greener sources of energy, reverse deforestation..""";;;;;;
"12/6/2021 19:32:01,21-25 years,Male,High School Diploma,Humanities,2,Poland,""2,5"",Yes,""Carbon Dioxide, Methane"",No,Yes,7,5,5,7,""Shop carefullly, change your daily lifestyle to be more environment friendly"",Push pro environment policies";;;;;;
"12/6/2021 23:50:16,21-25 years,Male,Master's Diploma,Social sciences,2,Poland,""2,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",No,Yes,5,7,7,7,""Save fresh water, save electricity, eliminate plastic"",""Investment one renewable energy, recycle""";;;;;;
"12/7/2021 11:28:18,Over 30 years,Male,Master's Diploma,Construction & Learning sciences,3,France,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,No,6,4,5,6,Become more self-aware about the impact of personal choices,Political action";;;;;;
"12/7/2021 19:45:32,21-25 years,Female,High School Diploma,Natural sciences,1,France,I am not sure,Yes,Carbon Dioxide,Yes,Yes,7,5,7,7,""Reduce individual transport, reduce meat consumption, reduce single use plastic"",Try to influence government";;;;;;
12/7/2021 21:35:21,26-30 years,Male,Bachelor's Diploma,Social sciences,2,Poland,I am not sure,I am not sure,Carbon Dioxide,No,Yes,4,4,3,5,Be more minimalistic,Dunno;;;;;;
"12/8/2021 10:21:10,21-25 years,Male,Bachelor's Diploma,Social sciences,3,Poland,""2,5"",Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,5,2,7,5,eat the rich,overthrow the ruling class ";;;;;;
"12/8/2021 11:16:58,21-25 years,Female,High School Diploma,Language,2,Poland,""1,5"",Yes,Carbon Dioxide,Yes,Yes,7,1,7,6,""Be responsible customer and human being, thinking about consequences of actions"",Vote for people who visibly care about climate";;;;;;
"12/8/2021 17:09:06,18-20 years,Female,High School Diploma,Natural sciences,3,Canada,""1,5"",Yes,""Carbon Dioxide, Methane"",Yes,Yes,2,2,6,4,""Try to act at his scale by limiting waste of energy, water and other resources";" but also limiting travels and buying local products as much as possible, reduce meat consumption etc ..."",""Incorporate green solutions in city projects, invest in education for renewable energies and resources, establish policies to protect the environment, also make documentaries and movies about the climate crisis etc""";;;;;
"12/8/2021 21:50:32,Over 30 years,Female,PhD Diploma,Natural sciences,3,France,""1,5"",Yes,""Carbon Dioxide, Methane"",No,Yes,7,4,7,7,""reduce their consumptions, eat less meat, prefer public transportation"",impose rules against the use of fossil fuels and investing in clean energy";;;;;;
"12/9/2021 9:30:18,Over 30 years,Male,PhD Diploma,Applied sciences,3,France,""1,5"",Yes,""Carbon Dioxide, Methane"",No,Yes,6,4,5,4,Be engaged with its own actions and sharing contrasted iformation,""Accept that capitalism as it is understood is not sustainable, so we have to live with less useless stuff""";;;;;;
"12/9/2021 11:14:30,26-30 years,Male,Master's Diploma,Applied sciences,2,Poland,I am not sure,Yes,""Carbon Dioxide, Methane, Water Vapor, All of them"",Yes,Yes,5,6,6,6,Change lifestyle.,Change in order to promote long term solutions that can limit our greenhouse gas emissons.";;;;;;
